"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-10-12",31.497,32.631,31.43,32.039,185208,0
"2009-10-13",32.039,32.631,32.039,32.41,202095,0
"2009-10-14",32.574,32.993,32.373,32.782,288637,0
"2009-10-15",32.66,32.897,32.401,32.801,155179,0
"2009-10-16",32.715,32.887,31.934,32.316,178273,0
"2009-10-19",32.41,32.964,31.858,32.887,415980,0
"2009-10-20",32.857,33.556,32.612,32.725,197043,0
"2009-10-21",32.525,33.127,31.78,31.799,247092,0
"2009-10-22",31.838,31.838,30.332,30.944,892105,0
"2009-10-23",32.974,34.556,32.916,33.041,1375219,0
"2009-10-26",33.162,33.87,32.753,33.108,379107,0
"2009-10-27",33.256,33.546,31.133,31.294,431323,0
"2009-10-28",31.152,31.686,30.217,30.293,318619,0
"2009-10-29",30.552,30.58,30.114,30.457,201243,0
"2009-10-30",30.15,30.266,29.523,29.742,218836,0
"2009-11-02",29.826,29.826,29.046,29.454,476237,0
"2009-11-03",29.332,29.553,29.009,29.494,428374,0
"2009-11-04",29.553,30,29.36,29.647,579247,0
"2009-11-05",29.742,30.141,29.666,29.971,385909,0
"2009-11-06",29.981,30.332,29.571,29.836,227401,0
"2009-11-09",29.922,31.228,29.922,31.191,339503,0
"2009-11-10",30.982,31.507,30.429,31.058,296393,0
"2009-11-11",31.411,31.724,30.982,31.265,163271,0
"2009-11-12",31.304,32.306,31.087,31.667,241615,0
"2009-11-13",31.868,32.218,31.371,32.058,284250,0
"2009-11-16",32.134,33.248,32.134,33.238,236369,0
"2009-11-17",33.201,33.526,32.906,33.423,207152,0
"2009-11-18",33.374,33.566,33.108,33.394,102234,0
"2009-11-19",32.208,32.525,31.591,32.267,489293,0
"2009-11-20",32.096,32.678,32.096,32.584,354117,0
"2009-11-23",32.651,33.365,32.326,33.21,420684,0
"2009-11-24",33.266,33.266,32.698,33.182,210419,0
"2009-11-25",33.182,33.182,32.641,32.877,212564,0
"2009-11-27",31.916,32.535,31.907,31.934,291747,0
"2009-11-30",31.934,32.068,31.619,32.02,966234,0
"2009-12-01",32.363,33.335,32.096,32.688,298345,0
"2009-12-02",32.745,33.526,32.745,33.162,236909,0
"2009-12-03",33.374,33.668,33.219,33.229,140973,0
"2009-12-04",33.831,34.822,33.365,34.727,343876,0
"2009-12-07",34.47,35.414,34.441,35.223,399094,0
"2009-12-08",34.898,35.366,34.707,35.137,272524,0
"2009-12-09",35.184,35.184,34.498,34.707,124058,0
"2009-12-10",34.927,34.927,33.984,34.279,173300,0
"2009-12-11",34.421,34.786,33.735,33.955,166101,0
"2009-12-14",33.945,33.984,33.315,33.88,307740,0
"2009-12-15",33.898,34.032,33.041,33.21,294634,0
"2009-12-16",33.498,34.174,33.345,33.812,120006,0
"2009-12-17",33.649,33.87,33.394,33.442,112730,0
"2009-12-18",33.936,34.251,33.629,33.984,307466,0
"2009-12-21",33.974,34.317,33.841,34.07,181841,0
"2009-12-22",34.07,34.317,34.07,34.222,82951,0
"2009-12-23",34.297,34.317,34.022,34.27,90230,0
"2009-12-24",34.279,34.632,34.041,34.632,13911,0
"2009-12-28",34.632,34.679,34.183,34.498,116056,0
"2009-12-29",34.594,34.594,34.279,34.394,79142,0
"2009-12-30",34.366,34.869,34.327,34.869,257392,0
"2009-12-31",34.841,35.023,34.585,34.66,100022,0
