"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-11-06",26.535,27.35,26.371,26.916,9448289,0
"2009-11-09",27.409,27.916,27.371,27.854,9947762,0
"2009-11-10",27.709,28.356,27.474,28.125,12127241,0
"2009-11-11",28.563,28.747,27.872,28.038,10182717,0
"2009-11-12",27.832,28.498,27.451,27.56,10685642,0
"2009-11-13",27.603,27.751,27.16,27.516,8348073,0
"2009-11-16",27.894,28.666,27.894,28.414,11096833,0
"2009-11-17",28.103,28.747,27.814,28.728,10929150,0
"2009-11-18",28.728,28.812,28.316,28.728,9877296,0
"2009-11-19",28.229,28.274,27.31,27.603,15205750,0
"2009-11-20",27.225,27.451,26.981,27.409,10678428,0
"2009-11-23",27.916,28.061,27.182,27.269,10589423,0
"2009-11-24",27.204,27.269,26.62,26.981,15183815,0
"2009-11-25",27.12,27.391,26.981,27.14,8718324,0
"2009-11-27",26.142,26.727,26.013,26.431,7456029,0
"2009-11-30",26.578,26.767,26.055,26.142,11678535,0
"2009-12-01",26.62,27.063,26.394,26.727,12645216,0
"2009-12-02",26.936,28.476,26.916,28.476,23656599,0
"2009-12-03",28.498,28.498,27.58,27.709,16005261,0
"2009-12-04",28.414,28.686,26.535,27.12,22382276,0
"2009-12-07",26.958,27.732,26.936,27.247,10638147,0
"2009-12-08",27,27.08,26.705,26.873,9903594,0
"2009-12-09",26.873,27.35,26.662,27.31,12098019,0
"2009-12-10",27.58,28.374,27.539,28.189,15371786,0
"2009-12-11",28.812,30.673,28.728,30.503,36001758,0
"2009-12-14",30.523,31.321,30.359,30.94,17589571,0
"2009-12-15",30.418,31.068,30.17,30.65,9524247,0
"2009-12-16",30.796,31.632,30.796,31.11,14729142,0
"2009-12-17",30.692,30.899,30.256,30.277,9754585,0
"2009-12-18",30.503,30.755,29.775,30.438,14196607,0
"2009-12-21",31.612,33.364,31.59,32.845,29176070,0
"2009-12-22",32.551,33.011,32.383,32.973,15160382,0
"2009-12-23",33.117,33.405,32.717,33.405,12520328,0
"2009-12-24",33.446,34.18,33.424,34.118,6861963,0
"2009-12-28",34.426,34.471,33.382,33.615,9102897,0
"2009-12-29",33.742,33.991,33.32,33.468,6831458,0
"2009-12-30",33.259,34.135,32.93,34.03,8780576,0
"2009-12-31",34.095,34.22,33.615,33.66,7897251,0
