"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-12-04",3.94,3.94,3.8,3.85,310633,0
"2009-12-07",3.85,3.95,3.82,3.9,176546,0
"2009-12-08",3.88,3.88,3.78,3.79,180500,0
"2009-12-09",3.78,3.9,3.68,3.89,157749,0
"2009-12-10",3.85,3.89,3.77,3.79,249407,0
"2009-12-11",3.8,3.89,3.75,3.89,264770,0
"2009-12-14",3.83,3.83,3.71,3.77,109489,0
"2009-12-15",3.75,3.84,3.68,3.75,309362,0
"2009-12-16",3.77,3.85,3.71,3.84,108176,0
"2009-12-17",3.77,3.79,3.7,3.75,173620,0
"2009-12-18",3.51,3.8,3.51,3.79,458287,0
"2009-12-21",3.82,3.85,3.77,3.83,158243,0
"2009-12-22",3.85,3.85,3.68,3.69,146365,0
"2009-12-23",3.81,3.83,3.69,3.69,241195,0
"2009-12-24",3.72,3.8,3.68,3.73,132754,0
"2009-12-28",3.79,3.84,3.78,3.82,102858,0
"2009-12-29",3.84,3.85,3.71,3.83,172634,0
"2009-12-30",3.83,3.9,3.78,3.86,169186,0
"2009-12-31",3.88,3.99,3.85,3.92,169711,0
